query_gene	ref_gene	class_code	status	identity	query_length	ref_length	length_diff	length_ratio
PfNF135_090040400	PF3D7_0936600	k	compared	100.0	297	297	0.0	1.0
PfNF135_090041200:pseudogene	PF3D7_0100900	k	query_missing		0	350		
PfNF135_090041600:pseudogene	PF3D7_1040100	k	query_missing		0	316		
PfNF135_090041900	PF3D7_0700300	j	compared	95.18072289156626	332	316	16.0	0.9518072289156626
PfNF135_090006300	PF3D7_0902500	k	compared	100.0	24	24	0.0	1.0
PfNF135_090007700	PF3D7_0904000	k	compared	100.0	426	426	0.0	1.0
PfNF135_090008100	PF3D7_0904400	k	compared	100.0	185	185	0.0	1.0
PfNF135_090008700	PF3D7_0905000	k	compared	100.0	281	281	0.0	1.0
PfNF135_090009100	PF3D7_0905400	k	compared	100.0	17	17	0.0	1.0
PfNF135_090009900	PF3D7_0906200	k	compared	100.0	578	578	0.0	1.0
PfNF135_090010300	PF3D7_0906600	k	compared	100.0	840	840	0.0	1.0
PfNF135_090010400	PF3D7_0906700	k	compared	100.0	488	488	0.0	1.0
PfNF135_090010500	PF3D7_0906800	k	compared	100.0	780	780	0.0	1.0
PfNF135_090011100	PF3D7_0907300	k	compared	100.0	258	258	0.0	1.0
PfNF135_090011200	PF3D7_0907400	k	compared	100.0	922	922	0.0	1.0
PfNF135_090011300	PF3D7_0907500	k	compared	100.0	14	14	0.0	1.0
PfNF135_090011500	PF3D7_0907700	k	compared	100.0	279	279	0.0	1.0
PfNF135_090012300:pseudogene	PF3D7_0908500	j	query_missing		0	477		
PfNF135_090015600	PF3D7_0911800	k	compared	100.0	276	276	0.0	1.0
PfNF135_090015900	PF3D7_0912100	k	compared	100.0	437	437	0.0	1.0
PfNF135_090016500	PF3D7_0912800	k	compared	100.0	616	616	0.0	1.0
-	PF3D7_0913150	u	query_missing		0	45		
PfNF135_090018000:pseudogene	PF3D7_0914300	k	query_missing		0	21		
PfNF135_090018500	PF3D7_0914800	k	compared	100.0	208	208	0.0	1.0
PfNF135_090019000	PF3D7_0915300	k	compared	100.0	721	721	0.0	1.0
PfNF135_090019100	PF3D7_0915400	k	compared	100.0	1418	1418	0.0	1.0
PfNF135_090020300	PF3D7_0916600	k	compared	100.0	219	219	0.0	1.0
PfNF135_090020400	PF3D7_0916700	k	compared	100.0	390	390	0.0	1.0
PfNF135_090021700	PF3D7_0918000	k	compared	100.0	396	396	0.0	1.0
PfNF135_090022400	PF3D7_0918800	k	compared	100.0	576	576	0.0	1.0
PfNF135_090024400	PF3D7_0920800	k	compared	100.0	510	510	0.0	1.0
PfNF135_090026600	PF3D7_0923000	k	compared	100.0	335	335	0.0	1.0
PfNF135_090029300	PF3D7_0925700	k	compared	100.0	449	449	0.0	1.0
PfNF135_090030100	PF3D7_0926500	k	compared	100.0	1924	1924	0.0	1.0
PfNF135_090030700	PF3D7_0927100	k	compared	100.0	192	192	0.0	1.0
PfNF135_090031300	PF3D7_0927700	k	compared	100.0	312	312	0.0	1.0
PfNF135_090031500	PF3D7_0927900	k	compared	100.0	353	353	0.0	1.0
PfNF135_090031700	PF3D7_0928100	k	compared	100.0	409	409	0.0	1.0
PfNF135_090032300	PF3D7_0928600	k	compared	100.0	113	113	0.0	1.0
PfNF135_090032400	PF3D7_0928700	k	compared	100.0	1534	1534	0.0	1.0
PfNF135_090033400	PF3D7_0929700	k	compared	100.0	350	350	0.0	1.0
PfNF135_090034800	PF3D7_0931000	k	compared	100.0	911	911	0.0	1.0
PfNF135_090035600	PF3D7_0931800	k	compared	100.0	282	282	0.0	1.0
PfNF135_090036100	PF3D7_0932300	k	compared	100.0	570	570	0.0	1.0
PfNF135_090036700	PF3D7_0932900	k	compared	100.0	158	158	0.0	1.0
PfNF135_090037400	PF3D7_0933600	k	compared	100.0	484	484	0.0	1.0
PfNF135_090038000	PF3D7_0934200	k	compared	100.0	145	145	0.0	1.0
PfNF135_090038800	PF3D7_0935000	k	compared	100.0	193	193	0.0	1.0
PfNF135_090038900	PF3D7_0935100	k	compared	100.0	72	72	0.0	1.0
PfNF135_090039900	PF3D7_0936100	k	compared	100.0	179	179	0.0	1.0
PfNF135_100008300	PF3D7_1002700	k	compared	100.0	950	950	0.0	1.0
PfNF135_100009200	PF3D7_1003600	k	compared	100.0	281	281	0.0	1.0
PfNF135_100009700:pseudogene	PF3D7_1004100	j	query_missing		0	1188		
PfNF135_100010500	PF3D7_1004900	k	compared	100.0	319	319	0.0	1.0
PfNF135_100012100	PF3D7_1006500	k	compared	100.0	322	322	0.0	1.0
PfNF135_100013000	PF3D7_1007400	k	compared	100.0	219	219	0.0	1.0
PfNF135_100013100	PF3D7_1007500	k	compared	100.0	108	108	0.0	1.0
PfNF135_100013200	PF3D7_1007600	k	compared	100.0	109	109	0.0	1.0
PfNF135_100013500	PF3D7_1007900	k	compared	100.0	543	543	0.0	1.0
PfNF135_100014000	PF3D7_1008500	k	compared	100.0	1297	1297	0.0	1.0
PfNF135_100014500	PF3D7_1009000	k	compared	100.0	274	274	0.0	1.0
PfNF135_100014900	PF3D7_1009400	k	compared	100.0	362	362	0.0	1.0
PfNF135_100015800	PF3D7_1010300	k	compared	100.0	118	118	0.0	1.0
PfNF135_100016600	PF3D7_1011200	j	compared	96.55172413793103	114	114	0.0	1.0
PfNF135_100017100	PF3D7_1011700	k	compared	100.0	389	389	0.0	1.0
PfNF135_100017200	PF3D7_1011800	k	compared	100.0	1132	1132	0.0	1.0
PfNF135_100018200	PF3D7_1012800	k	compared	100.0	792	792	0.0	1.0
PfNF135_100018600	PF3D7_1013200	k	compared	100.0	1058	1058	0.0	1.0
PfNF135_100019800	PF3D7_1014400	k	compared	100.0	324	324	0.0	1.0
PfNF135_100020100	PF3D7_1014700	k	compared	100.0	304	304	0.0	1.0
PfNF135_100020400	PF3D7_1015000	k	compared	100.0	328	328	0.0	1.0
PfNF135_100020700	PF3D7_1015300	k	compared	100.0	514	514	0.0	1.0
PfNF135_100021200	PF3D7_1015800	k	compared	100.0	335	335	0.0	1.0
PfNF135_100021400	PF3D7_1016000	k	compared	100.0	453	453	0.0	1.0
PfNF135_100023100	PF3D7_1017700	k	compared	100.0	439	439	0.0	1.0
PfNF135_100024100	PF3D7_1018700	k	compared	100.0	617	617	0.0	1.0
PfNF135_100024800	PF3D7_1019400	k	compared	100.0	108	108	0.0	1.0
PfNF135_100026000	PF3D7_1020600	j	compared	99.34518241347054	2138	2124	14.0	0.9934518241347053
PfNF135_100026100	PF3D7_1020800	j	compared	33.14344899016054	1931	640	1291.0	0.3314344899016054
PfNF135_100026700:pseudogene	PF3D7_1021400	j	query_missing		0	619		
PfNF135_100026900	PF3D7_1021600	k	compared	100.0	263	263	0.0	1.0
PfNF135_100027900	PF3D7_1022600	k	compared	100.0	890	890	0.0	1.0
PfNF135_100028100	PF3D7_1022800	k	compared	100.0	825	825	0.0	1.0
PfNF135_100028500	PF3D7_1023200	k	compared	100.0	323	323	0.0	1.0
PfNF135_100029300	PF3D7_1024000	k	compared	100.0	566	566	0.0	1.0
PfNF135_100029600	PF3D7_1024300	k	compared	100.0	130	130	0.0	1.0
PfNF135_100029800	PF3D7_1024500	k	compared	100.0	264	264	0.0	1.0
PfNF135_100030100	PF3D7_1024800	k	compared	99.02845246356696	1441	1427	14.0	0.9902845246356696
PfNF135_100030400	PF3D7_1025100	k	compared	100.0	819	819	0.0	1.0
PfNF135_100030900	PF3D7_1025600	k	compared	100.0	67	67	0.0	1.0
PfNF135_100031000	PF3D7_1025700	k	compared	100.0	187	187	0.0	1.0
PfNF135_100031500	PF3D7_1026300	k	compared	100.0	1137	1137	0.0	1.0
PfNF135_100032300	PF3D7_1027200	k	compared	96.47495361781077	539	520	19.0	0.9647495361781077
PfNF135_100033100:pseudogene	PF3D7_1028000	j	query_missing		0	593		
PfNF135_100033500	PF3D7_1028400	k	compared	100.0	464	464	0.0	1.0
PfNF135_100033800	PF3D7_1028700	k	compared	100.0	493	493	0.0	1.0
PfNF135_100034200	PF3D7_1029200	k	compared	100.0	563	563	0.0	1.0
PfNF135_100034600	PF3D7_1029600	k	compared	100.0	367	367	0.0	1.0
PfNF135_100035500	PF3D7_1030500	k	compared	100.0	393	393	0.0	1.0
PfNF135_100035700	PF3D7_1030700	k	compared	100.0	257	257	0.0	1.0
PfNF135_100035800	PF3D7_1030800	k	compared	100.0	212	212	0.0	1.0
PfNF135_100036200	PF3D7_1031200	k	compared	100.0	364	364	0.0	1.0
PfNF135_100036300	PF3D7_1031300	k	compared	100.0	874	874	0.0	1.0
PfNF135_100037100	PF3D7_1032100	k	compared	100.0	1186	1186	0.0	1.0
PfNF135_100037600	PF3D7_1032600	k	compared	100.0	350	350	0.0	1.0
PfNF135_100038000	PF3D7_1033000	k	compared	100.0	562	562	0.0	1.0
PfNF135_100038200	PF3D7_1033200	k	compared	100.0	358	358	0.0	1.0
PfNF135_100038400	PF3D7_1033400	k	compared	100.0	288	288	0.0	1.0
PfNF135_100039700	PF3D7_1034700	k	compared	100.0	178	178	0.0	1.0
PfNF135_100040400	PF3D7_1035400	k	compared	100.0	382	382	0.0	1.0
PfNF135_100040500	PF3D7_1035500	k	compared	100.0	427	427	0.0	1.0
PfNF135_100040700	PF3D7_1035700	k	compared	100.0	699	699	0.0	1.0
PfNF135_100040800	PF3D7_1035800	k	compared	100.0	548	548	0.0	1.0
PfNF135_100041000	PF3D7_1036000	k	compared	100.0	405	405	0.0	1.0
PfNF135_100041300	PF3D7_1036500	k	compared	100.0	541	541	0.0	1.0
PfNF135_100041400	PF3D7_1036600	j	compared	99.09502262443439	220	220	0.0	1.0
PfNF135_100043700	PF3D7_1038900	k	compared	100.0	359	359	0.0	1.0
PfNF135_100005600	PF3D7_0201000	j	compared	100.0	293	293	0.0	1.0
PfNF135_100006800	PF3D7_1001200	k	compared	100.0	90	90	0.0	1.0
PfNF135_100007100	PF3D7_1001500	k	compared	100.0	107	107	0.0	1.0
PfNF135_100008900	PF3D7_1003300	k	compared	100.0	152	152	0.0	1.0
PfNF135_100009400	PF3D7_1003800	k	compared	100.0	1235	1235	0.0	1.0
PfNF135_100009900	PF3D7_1004300	k	compared	100.0	1108	1108	0.0	1.0
PfNF135_100010100	PF3D7_1004500	k	compared	100.0	202	202	0.0	1.0
PfNF135_100011200	PF3D7_1005600	k	compared	100.0	787	787	0.0	1.0
PfNF135_100012200	PF3D7_1006600	k	compared	100.0	193	193	0.0	1.0
PfNF135_100014300	PF3D7_1008800	k	compared	100.0	469	469	0.0	1.0
PfNF135_100015200	PF3D7_1009700	k	compared	100.0	553	553	0.0	1.0
-	PF3D7_1010400	u	query_missing		0	30		
PfNF135_100016200	PF3D7_1010800	k	compared	100.0	299	299	0.0	1.0
PfNF135_100016500:pseudogene	PF3D7_1011100	o	both_missing		0	0		
PfNF135_100016800	PF3D7_1011400	k	compared	100.0	271	271	0.0	1.0
PfNF135_100016900	PF3D7_1011500	k	compared	100.0	175	175	0.0	1.0
PfNF135_100017800	PF3D7_1012400	k	compared	100.0	194	194	0.0	1.0
PfNF135_100017900	PF3D7_1012500	k	compared	100.0	593	593	0.0	1.0
PfNF135_100018000	PF3D7_1012600	k	compared	100.0	555	555	0.0	1.0
PfNF135_100018700	PF3D7_1013300	k	compared	100.0	628	628	0.0	1.0
PfNF135_100018800:pseudogene	PF3D7_1013400	j	both_missing		0	0		
PfNF135_100020500	PF3D7_1015100	k	compared	100.0	396	396	0.0	1.0
PfNF135_100022100	PF3D7_1016700	j	compared	100.0	763	763	0.0	1.0
PfNF135_100022300	PF3D7_1016900	k	compared	100.0	108	108	0.0	1.0
PfNF135_100022500	PF3D7_1017100	k	compared	100.0	310	310	0.0	1.0
PfNF135_100024000	PF3D7_1018600	k	compared	100.0	1890	1890	0.0	1.0
PfNF135_100024700	PF3D7_1019300	k	compared	100.0	17	17	0.0	1.0
PfNF135_100025300	PF3D7_1019900	k	compared	100.0	124	124	0.0	1.0
PfNF135_100026300	PF3D7_1021000	k	both_missing		0	0		
PfNF135_100026600	PF3D7_1021300	k	both_missing		0	0		
PfNF135_100027800	PF3D7_1022500	k	compared	100.0	563	563	0.0	1.0
PfNF135_100028000	PF3D7_1022700	k	compared	100.0	275	275	0.0	1.0
PfNF135_100028300	PF3D7_1023000	k	compared	100.0	413	413	0.0	1.0
PfNF135_100029200	PF3D7_1023900	k	compared	100.0	3319	3319	0.0	1.0
PfNF135_100029500	PF3D7_1024200	k	compared	100.0	160	160	0.0	1.0
PfNF135_100029900:pseudogene	PF3D7_1024600	j	query_missing		0	15		
PfNF135_100030800:pseudogene	PF3D7_1025500	j	query_missing		0	16		
PfNF135_100031200	PF3D7_1025900	j	compared	100.0	11	11	0.0	1.0
PfNF135_100031700	PF3D7_1026500	k	compared	100.0	70	70	0.0	1.0
PfNF135_100031800	PF3D7_1026600	k	compared	100.0	1711	1711	0.0	1.0
PfNF135_100032900	PF3D7_1027800	k	compared	100.0	386	386	0.0	1.0
PfNF135_100033300	PF3D7_1028200	k	compared	100.0	274	274	0.0	1.0
PfNF135_100033400	PF3D7_1028300	k	compared	100.0	315	315	0.0	1.0
PfNF135_100034400	PF3D7_1029400	k	compared	100.0	501	501	0.0	1.0
PfNF135_100034800	PF3D7_1029800	k	compared	100.0	437	437	0.0	1.0
PfNF135_100035200	PF3D7_1030200	k	compared	100.0	454	454	0.0	1.0
PfNF135_100035300	PF3D7_1030300	k	compared	100.0	1115	1115	0.0	1.0
PfNF135_100036000	PF3D7_1031000	k	compared	100.0	217	217	0.0	1.0
PfNF135_100037400:pseudogene	PF3D7_1032400	j	both_missing		0	0		
PfNF135_100037700	PF3D7_1032700	k	compared	100.0	548	548	0.0	1.0
PfNF135_100038100	PF3D7_1033100	k	compared	100.0	1421	1421	0.0	1.0
PfNF135_100039400	PF3D7_1034400	k	compared	100.0	631	631	0.0	1.0
PfNF135_100039600	PF3D7_1034600	k	compared	100.0	310	310	0.0	1.0
PfNF135_100041700:pseudogene	PF3D7_1036900	o	query_missing		0	70		
PfNF135_100042100	PF3D7_1037300	k	compared	100.0	301	301	0.0	1.0
PfNF135_110006700	PF3D7_1102700	k	compared	100.0	91	91	0.0	1.0
PfNF135_110007600	PF3D7_1103600	k	compared	100.0	499	499	0.0	1.0
PfNF135_110007700	PF3D7_1103700	k	compared	100.0	245	245	0.0	1.0
PfNF135_110007900	PF3D7_1103900	k	compared	100.0	61	61	0.0	1.0
PfNF135_110008800	PF3D7_1104800	k	compared	100.0	417	417	0.0	1.0
PfNF135_110008900	PF3D7_1104900	k	compared	97.64918625678119	1659	1620	39.0	0.976491862567812
PfNF135_110009100	PF3D7_1105100	k	compared	100.0	117	117	0.0	1.0
PfNF135_110009700	PF3D7_1105700	k	compared	100.0	506	506	0.0	1.0
PfNF135_110009800	PF3D7_1105800	k	compared	100.0	266	266	0.0	1.0
PfNF135_110010400	PF3D7_1106400	k	compared	100.0	116	116	0.0	1.0
PfNF135_110012200	PF3D7_1108200	k	compared	100.0	164	164	0.0	1.0
PfNF135_110012400	PF3D7_1108400	k	compared	100.0	335	335	0.0	1.0
PfNF135_110012900	PF3D7_1108900	k	compared	100.0	463	463	0.0	1.0
PfNF135_110014100:pseudogene	PF3D7_1110700	k	query_missing		0	378		
PfNF135_110015800	PF3D7_1112400	k	compared	100.0	191	191	0.0	1.0
PfNF135_110015900	PF3D7_1112500	k	compared	100.0	278	278	0.0	1.0
PfNF135_110016300	PF3D7_1113000	j	compared	99.31219594027849	5926	5955	29.0	0.9951301427371957
PfNF135_110016600	PF3D7_1113300	k	compared	100.0	343	343	0.0	1.0
PfNF135_110016800	PF3D7_1113500	k	compared	100.0	698	698	0.0	1.0
PfNF135_110016900	PF3D7_1113600	k	compared	100.0	376	376	0.0	1.0
PfNF135_110017000	PF3D7_1113700	k	compared	100.0	356	356	0.0	1.0
PfNF135_110017700	PF3D7_1114500	k	compared	100.0	428	428	0.0	1.0
PfNF135_110017900	PF3D7_1114700	k	compared	100.0	699	699	0.0	1.0
PfNF135_110019700	PF3D7_1116500	k	compared	100.0	455	455	0.0	1.0
PfNF135_110020300	PF3D7_1117100	k	compared	100.0	467	467	0.0	1.0
PfNF135_110020500	PF3D7_1117300	k	compared	100.0	128	128	0.0	1.0
PfNF135_110020600	PF3D7_1117400	k	compared	100.0	397	397	0.0	1.0
PfNF135_110021700	PF3D7_1118500	k	compared	100.0	594	594	0.0	1.0
PfNF135_110022900	PF3D7_1119700	k	compared	100.0	352	352	0.0	1.0
PfNF135_110024000	PF3D7_1120800	o	compared	19.428571428571427	126	83	43.0	0.6587301587301587
PfNF135_110024000	PF3D7_1120900	k	compared	93.65079365079364	126	118	8.0	0.9365079365079365
PfNF135_110024800	PF3D7_1121700	k	compared	100.0	815	815	0.0	1.0
PfNF135_110025700	PF3D7_1122600	j	compared	99.617903930131	1825	1832	7.0	0.99617903930131
PfNF135_110026400	PF3D7_1123300	k	compared	100.0	710	710	0.0	1.0
PfNF135_110026500	PF3D7_1123400	k	compared	100.0	555	555	0.0	1.0
PfNF135_110026700	PF3D7_1123600	k	compared	100.0	712	712	0.0	1.0
PfNF135_110027600	PF3D7_1124500	k	compared	100.0	608	608	0.0	1.0
PfNF135_110029100	PF3D7_1125900	k	compared	100.0	93	93	0.0	1.0
PfNF135_110031400	PF3D7_1128200	k	compared	100.0	136	136	0.0	1.0
PfNF135_110031900	PF3D7_1128700	k	compared	100.0	487	487	0.0	1.0
PfNF135_110032300	PF3D7_1129100	k	compared	100.0	456	456	0.0	1.0
PfNF135_110033100	PF3D7_1129900	k	compared	100.0	609	609	0.0	1.0
PfNF135_110033400	PF3D7_1130200	k	compared	100.0	316	316	0.0	1.0
PfNF135_110033500	PF3D7_1130400	k	compared	100.0	439	439	0.0	1.0
PfNF135_110033700	PF3D7_1130600	k	compared	100.0	881	881	0.0	1.0
PfNF135_110035400	PF3D7_1132300	k	compared	100.0	273	273	0.0	1.0
PfNF135_110035800	PF3D7_1132700	k	compared	100.0	333	333	0.0	1.0
PfNF135_110035900	PF3D7_1132800	k	compared	100.0	258	258	0.0	1.0
PfNF135_110036000	PF3D7_1132900	k	compared	100.0	200	200	0.0	1.0
PfNF135_110036100	PF3D7_1133000	k	compared	100.0	29	29	0.0	1.0
PfNF135_110036400	PF3D7_1133300	k	compared	100.0	366	366	0.0	1.0
PfNF135_110036500	PF3D7_1133400	k	compared	100.0	622	622	0.0	1.0
PfNF135_110037100	PF3D7_1134000	k	compared	100.0	663	663	0.0	1.0
PfNF135_110038900	PF3D7_1135800	k	compared	100.0	159	159	0.0	1.0
PfNF135_110040200	PF3D7_1137100	k	compared	100.0	300	300	0.0	1.0
PfNF135_110041200	PF3D7_1138100	k	compared	100.0	126	126	0.0	1.0
PfNF135_110041600	PF3D7_1138500	k	compared	100.0	922	922	0.0	1.0
PfNF135_110042000	PF3D7_1139100	k	compared	100.0	1787	1787	0.0	1.0
PfNF135_110043100	PF3D7_1140300	k	compared	100.0	361	361	0.0	1.0
PfNF135_110043600	PF3D7_1140800	k	compared	100.0	795	795	0.0	1.0
-	PF3D7_1141500	u	query_missing		0	303		
PfNF135_110045600	PF3D7_1142900	k	compared	100.0	507	507	0.0	1.0
PfNF135_110046500	PF3D7_1143800	k	compared	100.0	904	904	0.0	1.0
PfNF135_110046700	PF3D7_1144000	k	compared	100.0	82	82	0.0	1.0
PfNF135_110047200	PF3D7_1144500	k	compared	100.0	338	338	0.0	1.0
PfNF135_110047300	PF3D7_1144600	k	compared	100.0	318	318	0.0	1.0
PfNF135_110048400	PF3D7_1145700	k	compared	100.0	384	384	0.0	1.0
PfNF135_110049900	PF3D7_1147300	k	compared	100.0	1361	1361	0.0	1.0
PfNF135_110051100	PF3D7_1148900	k	compared	100.0	89	89	0.0	1.0
PfNF135_110006400	PF3D7_1102400	k	compared	100.0	660	660	0.0	1.0
PfNF135_110006500	PF3D7_1102500	k	compared	100.0	570	570	0.0	1.0
PfNF135_110006800	PF3D7_1102800	k	compared	100.0	94	94	0.0	1.0
PfNF135_110009000	PF3D7_1105000	k	compared	100.0	103	103	0.0	1.0
PfNF135_110009600	PF3D7_1105600	k	compared	100.0	777	777	0.0	1.0
PfNF135_110010000	PF3D7_1106000	k	compared	100.0	475	475	0.0	1.0
PfNF135_110010300:pseudogene	PF3D7_1106300	j	query_missing		0	22		
PfNF135_110011300	PF3D7_1107300	k	compared	100.0	3330	3330	0.0	1.0
PfNF135_110011400	PF3D7_1107400	k	compared	100.0	350	350	0.0	1.0
PfNF135_110012600	PF3D7_1108600	k	compared	100.0	343	343	0.0	1.0
PfNF135_110012700	PF3D7_1108700	k	compared	100.0	540	540	0.0	1.0
PfNF135_110013200	PF3D7_1109400	k	both_missing		0	0		
PfNF135_110014500	PF3D7_1111100	k	compared	100.0	349	349	0.0	1.0
PfNF135_110014800	PF3D7_1111400	k	compared	100.0	188	188	0.0	1.0
-	PF3D7_1112900	u	both_missing		0	0		
PfNF135_110016400	PF3D7_1113100	k	compared	100.0	218	218	0.0	1.0
PfNF135_110017100	PF3D7_1113800	k	compared	100.0	703	703	0.0	1.0
PfNF135_110018500	PF3D7_1115300	k	compared	100.0	482	482	0.0	1.0
PfNF135_110018600	PF3D7_1115400	k	compared	100.0	492	492	0.0	1.0
PfNF135_110018900	PF3D7_1115700	k	compared	100.0	484	484	0.0	1.0
PfNF135_110019000	PF3D7_1115800	k	compared	100.0	304	304	0.0	1.0
PfNF135_110019600	PF3D7_1116400	k	compared	100.0	485	485	0.0	1.0
PfNF135_110019900	PF3D7_1116700	k	compared	100.0	700	700	0.0	1.0
PfNF135_110020900	PF3D7_1117700	k	both_missing		0	0		
PfNF135_110021600	PF3D7_1118400	k	compared	100.0	306	306	0.0	1.0
PfNF135_110022200	PF3D7_1119000	k	compared	100.0	371	371	0.0	1.0
PfNF135_110022500	PF3D7_1119300	k	compared	100.0	294	294	0.0	1.0
PfNF135_110023000	PF3D7_1119800	k	compared	100.0	200	200	0.0	1.0
PfNF135_110023600	PF3D7_1120400	j	ref_missing		14	0		
PfNF135_110024700	PF3D7_1121600	k	compared	100.0	15	15	0.0	1.0
PfNF135_110025800	PF3D7_1122700	k	compared	100.0	254	254	0.0	1.0
PfNF135_110027700	PF3D7_1124600	k	compared	100.0	423	423	0.0	1.0
PfNF135_110028700	PF3D7_1125500	k	compared	100.0	126	126	0.0	1.0
PfNF135_110029000:pseudogene	PF3D7_1125800	o	both_missing		0	0		
PfNF135_110029900	PF3D7_1126700	k	both_missing		0	0		
PfNF135_110030300	PF3D7_1127100	k	compared	100.0	173	173	0.0	1.0
PfNF135_110030500	PF3D7_1127300	k	compared	100.0	293	293	0.0	1.0
PfNF135_110031600:pseudogene	PF3D7_1128400	j	both_missing		0	0		
PfNF135_110031800	PF3D7_1128600	k	compared	100.0	559	559	0.0	1.0
PfNF135_110032600	PF3D7_1129400	k	compared	100.0	634	634	0.0	1.0
PfNF135_110032900	PF3D7_1129700	k	compared	100.0	180	180	0.0	1.0
PfNF135_110033300	PF3D7_1130100	k	compared	100.0	87	87	0.0	1.0
PfNF135_110034100	PF3D7_1131000	k	compared	100.0	162	162	0.0	1.0
PfNF135_110034400	PF3D7_1131300	k	compared	100.0	567	567	0.0	1.0
PfNF135_110037200	PF3D7_1134100	k	compared	100.0	423	423	0.0	1.0
PfNF135_110037700	PF3D7_1134600	k	compared	100.0	1712	1712	0.0	1.0
PfNF135_110038200	PF3D7_1135100	k	compared	100.0	689	689	0.0	1.0
PfNF135_110038400	PF3D7_1135300	k	compared	100.0	409	409	0.0	1.0
PfNF135_110038500	PF3D7_1135400	k	compared	100.0	245	245	0.0	1.0
PfNF135_110039500	PF3D7_1136400	k	compared	100.0	868	868	0.0	1.0
PfNF135_110040300	PF3D7_1137200	k	compared	100.0	415	415	0.0	1.0
PfNF135_110040400	PF3D7_1137300	k	compared	100.0	688	688	0.0	1.0
PfNF135_110040500	PF3D7_1137400	k	compared	100.0	425	425	0.0	1.0
PfNF135_110041400	PF3D7_1138300	k	compared	100.0	144	144	0.0	1.0
-	PF3D7_1138350	u	query_missing		0	26		
PfNF135_110042200:pseudogene	PF3D7_1139300	o	query_missing		0	126		
PfNF135_110042500	PF3D7_1139700	k	compared	100.0	505	505	0.0	1.0
PfNF135_110043500	PF3D7_1140700	k	compared	100.0	2251	2251	0.0	1.0
PfNF135_110045300	PF3D7_1142600	k	compared	100.0	14	14	0.0	1.0
PfNF135_110045400	PF3D7_1142700	k	compared	100.0	609	609	0.0	1.0
PfNF135_110046000	PF3D7_1143300	k	compared	100.0	333	333	0.0	1.0
PfNF135_110046300	PF3D7_1143600	k	compared	100.0	312	312	0.0	1.0
PfNF135_110047900	PF3D7_1145200	k	compared	100.0	2006	2006	0.0	1.0
PfNF135_110049000	PF3D7_1146300	o	ref_missing		251	0		
PfNF135_110050500	PF3D7_1147900	k	compared	100.0	217	217	0.0	1.0
PfNF135_120010400	PF3D7_1204900	k	compared	100.0	130	130	0.0	1.0
PfNF135_120010800	PF3D7_1205300	k	compared	100.0	314	314	0.0	1.0
PfNF135_120011200	PF3D7_1205700	k	compared	100.0	322	322	0.0	1.0
PfNF135_120011300:pseudogene	PF3D7_1205800	j	query_missing		0	2260		
PfNF135_120011900	PF3D7_1206400	k	compared	100.0	346	346	0.0	1.0
PfNF135_120013700	PF3D7_1208200	o	compared	97.83273131425396	3522	3598	76.0	0.9788771539744302
PfNF135_120014100	PF3D7_1208600	k	compared	100.0	75	75	0.0	1.0
PfNF135_120014400	PF3D7_1208900	k	compared	100.0	1441	1441	0.0	1.0
PfNF135_120014900	PF3D7_1209400	k	compared	100.0	798	798	0.0	1.0
PfNF135_120015800	PF3D7_1210300	k	compared	100.0	209	209	0.0	1.0
PfNF135_120017800	PF3D7_1212400	k	compared	100.0	340	340	0.0	1.0
PfNF135_120018200	PF3D7_1212800	k	compared	100.0	321	321	0.0	1.0
PfNF135_120018500	PF3D7_1213200	k	compared	100.0	278	278	0.0	1.0
PfNF135_120018900	PF3D7_1213600	k	compared	100.0	93	93	0.0	1.0
PfNF135_120020000	PF3D7_1214700	k	compared	100.0	154	154	0.0	1.0
PfNF135_120020300	PF3D7_1215000	k	compared	100.0	216	216	0.0	1.0
PfNF135_120020500	PF3D7_1215200	k	compared	100.0	280	280	0.0	1.0
PfNF135_120022200	PF3D7_1216900	k	compared	100.0	947	947	0.0	1.0
PfNF135_120023300	PF3D7_1218000	k	compared	100.0	352	352	0.0	1.0
PfNF135_120023600	PF3D7_1218300	k	compared	100.0	620	620	0.0	1.0
PfNF135_120025200	PF3D7_1219900	k	compared	100.0	227	227	0.0	1.0
PfNF135_120025400	PF3D7_1220100	k	compared	100.0	618	618	0.0	1.0
PfNF135_120026500	PF3D7_1221400	k	compared	100.0	524	524	0.0	1.0
PfNF135_120026900	PF3D7_1221800	k	compared	100.0	702	702	0.0	1.0
PfNF135_120027700	PF3D7_1222700	k	compared	100.0	204	204	0.0	1.0
PfNF135_120028200	PF3D7_1223200	k	compared	100.0	454	454	0.0	1.0
PfNF135_120029200	PF3D7_1224000	k	compared	100.0	389	389	0.0	1.0
PfNF135_120029500	PF3D7_1224300	k	compared	100.0	875	875	0.0	1.0
PfNF135_120030000	PF3D7_1224800	k	compared	100.0	320	320	0.0	1.0
PfNF135_120030300:pseudogene	PF3D7_1225100	j	query_missing		0	1698		
PfNF135_120031300	PF3D7_1226100	k	compared	100.0	316	316	0.0	1.0
PfNF135_120031500	PF3D7_1226300	k	compared	100.0	295	295	0.0	1.0
PfNF135_120031900	PF3D7_1226700	k	compared	100.0	636	636	0.0	1.0
PfNF135_120033200	PF3D7_1228000	k	compared	100.0	147	147	0.0	1.0
PfNF135_120034600	PF3D7_1229500	k	compared	100.0	542	542	0.0	1.0
