PfDd2_120035500	PfDd2_120035500	Pf7G8_120036000	PfHB3_120035300	PfIT_120035600	PfKH02_120035600	PfKE01_120035500	Pf7G8-2_000380300	PfGB4_120035900	PfKH01_120036900	PF3D7_1230600	PfGA01_120035200	PfGN01_120036500	PfCD01_120035400	PfSN01_120036100	PfNF166_120037100	PfNF54_120035300	
PfDd2_120035600	PfDd2_120035600	Pf7G8_120036100	PfHB3_120035400	PfIT_120035700	PfKH02_120035700	PfKE01_120035600	Pf7G8-2_000380400	PfGB4_120036000	PfKH01_120037000	PF3D7_1230700	PfGA01_120035300	PfGN01_120036600	PfCD01_120035500	PfSN01_120036200	PfNF166_120037200	PfNF54_120035400	
PfDd2_120035700	PfDd2_120035700	Pf7G8_120036200	PfHB3_120035500	PfIT_120035800	PfKH02_120035800	PfKE01_120035700	Pf7G8-2_000380500	PfGB4_120036100	PfKH01_120037100	PF3D7_1230800	PfGA01_120035400	PfGN01_120036700	PfCD01_120035600	PfSN01_120036300	PfNF166_120037300	PfNF54_120035500	
PfDd2_120035800	PfDd2_120035800	Pf7G8_120036300	PfHB3_120035600	PfIT_120035900	PfKH02_120035900	PfKE01_120035800	Pf7G8-2_000380600	PfGB4_120036200	PfKH01_120037200	PF3D7_1230900	PfGA01_120035500	PfGN01_120036800	PfCD01_120035700	PfSN01_120036400	PfNF166_120037400	PfNF54_120035600	
PfDd2_120035900	PfDd2_120035900	Pf7G8_120036400	PfHB3_120035700	PfIT_120036000	PfKH02_120036000	PfKE01_120035900	Pf7G8-2_000380700	PfGB4_120036300	PfKH01_120037300	PF3D7_1231000	PfGA01_120035600	PfGN01_120036900	PfCD01_120035800	PfSN01_120036500	PfNF166_120037500	PfNF54_120035700	
PfDd2_120036000	PfDd2_120036000	Pf7G8_120036500	PfHB3_120035800	PfIT_120036100	PfKH02_120036100	PfKE01_120036000	Pf7G8-2_000380800	PfGB4_120036400	PfKH01_120037400	PF3D7_1231100	PfGA01_120035700	PfGN01_120037000	PfCD01_120035900	PfSN01_120036600	PfNF166_120037600	PfNF54_120035800	
PfDd2_120036100	PfDd2_120036100	Pf7G8_120036600	PfHB3_120035900	PfIT_120036200	PfKH02_120036200	PfKE01_120036100	Pf7G8-2_000380900	PfGB4_120036500	PfKH01_120037500	PF3D7_1231200	PfGA01_120035800	PfGN01_120037100	PfCD01_120036000	PfSN01_120036700	PfNF166_120037700	PfNF54_120035900	
PfDd2_120036200	PfDd2_120036200	Pf7G8_120036700	PfHB3_120036000	PfIT_120036300	PfKH02_120036300	PfKE01_120036200	Pf7G8-2_000381000	PfGB4_120036600	PfKH01_120037600	PF3D7_1231300	PfGA01_120035900	PfGN01_120037200	PfCD01_120036100	PfSN01_120036800	PfNF166_120037800	PfNF54_120036000	
PfDd2_120036300	PfDd2_120036300	Pf7G8_120036800	PfHB3_120036100	PfIT_120036400	PfKH02_120036400	PfKE01_120036300	Pf7G8-2_000381100	PfGB4_120036700	PfKH01_120037700	PF3D7_1231400	PfGA01_120036000	PfGN01_120037300	PfCD01_120036200	PfSN01_120036900	PfNF166_120037900	PfNF54_120036100	
PfDd2_120036400	PfDd2_120036400	Pf7G8_120036900	PfHB3_120036200	PfIT_120036500	PfKH02_120036500	PfKE01_120036400	Pf7G8-2_000381200	PfGB4_120036800	PfKH01_120037800	PF3D7_1231500	PfGA01_120036100	PfGN01_120037400	PfCD01_120036300	PfSN01_120037000	PfNF166_120038000	PfNF54_120036200	
PfDd2_120036500	PfDd2_120036500	Pf7G8_120037000	PfHB3_120036300	PfIT_120036600	PfKH02_120036600	PfKE01_120036500	Pf7G8-2_000381300	PfGB4_120036900	PfKH01_120037900	PF3D7_1231600	PfGA01_120036200	PfGN01_120037500	PfCD01_120036400	PfSN01_120037100	PfNF166_120038100	PfNF54_120036300:pseudogene	
PfDd2_120036600	PfDd2_120036600	Pf7G8_120037100	PfHB3_120036400	PfIT_120036700	PfKH02_120036700	PfKE01_120036600	Pf7G8-2_000381400	PfGB4_120037000	PfKH01_120038000	PF3D7_1231700	PfGA01_120036300	PfGN01_120037600	PfCD01_120036500	-	PfNF166_120038200	PfNF54_120036400	
PfDd2_120036700	PfDd2_120036700	Pf7G8_120037200	PfHB3_120036500	PfIT_120036800	PfKH02_120036800	PfKE01_120036700	Pf7G8-2_000381500	PfGB4_120037100	PfKH01_120038100	PF3D7_1231800	PfGA01_120036400	PfGN01_120037700	PfCD01_120036600	PfSN01_120037200	PfNF166_120038300	PfNF54_120036500	
PfDd2_120036800	PfDd2_120036800	Pf7G8_120037300	PfHB3_120036600	PfIT_120036900	PfKH02_120036900	PfKE01_120036800	Pf7G8-2_000381600	PfGB4_120037200	PfKH01_120038200	PF3D7_1231900	PfGA01_120036500	PfGN01_120037800	PfCD01_120036700	PfSN01_120037300	PfNF166_120038400	PfNF54_120036600	
PfDd2_120036900	PfDd2_120036900	Pf7G8_120037400	PfHB3_120036700	PfIT_120037000	PfKH02_120037000	PfKE01_120036900	Pf7G8-2_000381700	PfGB4_120037300	PfKH01_120038300	PF3D7_1232000	PfGA01_120036600	PfGN01_120037900	PfCD01_120036800	PfSN01_120037400	PfNF166_120038500	PfNF54_120036700	
PfDd2_120037000	PfDd2_120037000	Pf7G8_120037500	PfHB3_120036800	PfIT_120037100	PfKH02_120037100	PfKE01_120037000	Pf7G8-2_000381800	PfGB4_120037400	PfKH01_120038400	PF3D7_1232100	PfGA01_120036700	PfGN01_120038000	PfCD01_120036900	PfSN01_120037500	PfNF166_120038600	PfNF54_120036800	
PfDd2_120037100	PfDd2_120037100	Pf7G8_120037600	PfHB3_120036900	PfIT_120037200	PfKH02_120037200	PfKE01_120037100	Pf7G8-2_000381900	PfGB4_120037500	PfKH01_120038500	PF3D7_1232200	PfGA01_120036800	PfGN01_120038100	PfCD01_120037000	PfSN01_120037600	PfNF166_120038700	PfNF54_120036900	
PfDd2_120037200	PfDd2_120037200	Pf7G8_120037700	PfHB3_120037000	PfIT_120037300	PfKH02_120037300	PfKE01_120037200	Pf7G8-2_000382000	PfGB4_120037600	PfKH01_120038600	PF3D7_1232300	PfGA01_120036900	PfGN01_120038200	PfCD01_120037100	PfSN01_120037700	PfNF166_120038800	PfNF54_120037000	
PfDd2_120037300	PfDd2_120037300	Pf7G8_120037800	PfHB3_120037100	PfIT_120037400	PfKH02_120037400	PfKE01_120037300	Pf7G8-2_000382100	PfGB4_120037700	PfKH01_120038700	PF3D7_1232400	PfGA01_120037000	PfGN01_120038300	PfCD01_120037200	PfSN01_120037800	PfNF166_120038900	PfNF54_120037100	
PfDd2_120037400	PfDd2_120037400	Pf7G8_120037900	PfHB3_120037200	PfIT_120037500	PfKH02_120037500	PfKE01_120037400	Pf7G8-2_000382200	PfGB4_120037800	PfKH01_120038800	PF3D7_1232500	PfGA01_120037100	PfGN01_120038400	PfCD01_120037300	PfSN01_120037900	PfNF166_120039000	PfNF54_120037200	
PfDd2_120037500	PfDd2_120037500	Pf7G8_120038000	PfHB3_120037300	PfIT_120037600	PfKH02_120037600	PfKE01_120037500	Pf7G8-2_000382300	PfGB4_120037900	PfKH01_120038900	PF3D7_1232600	PfGA01_120037200	PfGN01_120038500	PfCD01_120037400	PfSN01_120038000	PfNF166_120039100	PfNF54_120037300	
PfDd2_120037600	PfDd2_120037600	Pf7G8_120038100	PfHB3_120037400	PfIT_120037700	PfKH02_120037700	PfKE01_120037600	Pf7G8-2_000382400	PfGB4_120038000	PfKH01_120039000	PF3D7_1232700	PfGA01_120037300	PfGN01_120038600	PfCD01_120037500	PfSN01_120038100	PfNF166_120039200	PfNF54_120037400	
PfDd2_120037700	PfDd2_120037700	Pf7G8_120038200	PfHB3_120037500	PfIT_120037800	PfKH02_120037800	PfKE01_120037700	Pf7G8-2_000382500	PfGB4_120038100	PfKH01_120039100	PF3D7_1232800	PfGA01_120037400	PfGN01_120038700	PfCD01_120037600	PfSN01_120038200	PfNF166_120039300	PfNF54_120037500	
PfDd2_120037800	PfDd2_120037800	Pf7G8_120038300	PfHB3_120037600	PfIT_120037900	PfKH02_120037900	PfKE01_120037800	Pf7G8-2_000382600	PfGB4_120038200	PfKH01_120039200	PF3D7_1232900	PfGA01_120037500	PfGN01_120038800	PfCD01_120037700	PfSN01_120038300	PfNF166_120039400	PfNF54_120037600	
PfDd2_120037900	PfDd2_120037900	Pf7G8_120038400	PfHB3_120037700	PfIT_120038000	PfKH02_120038000	PfKE01_120037900	Pf7G8-2_000382700	PfGB4_120038300	PfKH01_120039300	PF3D7_1233000	PfGA01_120037600	PfGN01_120038900	PfCD01_120037800	PfSN01_120038400	PfNF166_120039500	PfNF54_120037700	
PfDd2_120038000	PfDd2_120038000	Pf7G8_120038500	PfHB3_120037800	PfIT_120038100	PfKH02_120038100	PfKE01_120038000	Pf7G8-2_000382800	PfGB4_120038400	PfKH01_120039400	PF3D7_1233100	PfGA01_120037700	PfGN01_120039000	PfCD01_120037900	PfSN01_120038500	PfNF166_120039600	PfNF54_120037800	
PfDd2_120038100	PfDd2_120038100	Pf7G8_120038600	PfHB3_120037900	PfIT_120038200	PfKH02_120038200	PfKE01_120038100	Pf7G8-2_000382900	PfGB4_120038500	PfKH01_120039500	PF3D7_1233200	PfGA01_120037800	PfGN01_120039100	PfCD01_120038000	PfSN01_120038600	PfNF166_120039700:pseudogene	PfNF54_120037900	
PfDd2_120038200	PfDd2_120038200	Pf7G8_120038700	PfHB3_120038000	PfIT_120038300	PfKH02_120038300	PfKE01_120038200	Pf7G8-2_000383000	PfGB4_120038600	PfKH01_120039600	PF3D7_1233300	PfGA01_120037900	PfGN01_120039200	PfCD01_120038100	PfSN01_120038700	PfNF166_120039800	PfNF54_120038000	
PfDd2_120038300	PfDd2_120038300	Pf7G8_120038800	PfHB3_120038100	PfIT_120038400	PfKH02_120038400	PfKE01_120038300	Pf7G8-2_000383100	PfGB4_120038700	PfKH01_120039700	PF3D7_1233400	PfGA01_120038000	PfGN01_120039300	PfCD01_120038200	PfSN01_120038800	PfNF166_120039900	PfNF54_120038100	
PfDd2_120038400	PfDd2_120038400	Pf7G8_120038900	PfHB3_120038200	PfIT_120038500	PfKH02_120038500	PfKE01_120038400	Pf7G8-2_000383200	PfGB4_120038800	PfKH01_120039800	PF3D7_1233600	PfGA01_120038100	PfGN01_120039400	PfCD01_120038300	PfSN01_120038900	PfNF166_120040000	PfNF54_120038200	
PfDd2_120038500	PfDd2_120038500	Pf7G8_120039000	PfHB3_120038300	PfIT_120038600	PfKH02_120038600	PfKE01_120038500	Pf7G8-2_000383300	PfGB4_120038900	PfKH01_120039900	PF3D7_1233700	PfGA01_120038200	PfGN01_120039500	PfCD01_120038400	PfSN01_120039000	PfNF166_120040100	PfNF54_120038300	
PfDd2_120038600	PfDd2_120038600	Pf7G8_120039100	PfHB3_120038400	PfIT_120038700	PfKH02_120038700	PfKE01_120038600	Pf7G8-2_000383400	PfGB4_120039000	PfKH01_120040000	PF3D7_1233800	PfGA01_120038300	PfGN01_120039600	PfCD01_120038500	PfSN01_120039100	PfNF166_120040200	PfNF54_120038400	
PfDd2_120038700	PfDd2_120038700	Pf7G8_120039200	PfHB3_120038500	PfIT_120038800	PfKH02_120038800	PfKE01_120038700	Pf7G8-2_000383500	PfGB4_120039100	PfKH01_120040100	PF3D7_1233900	PfGA01_120038400	PfGN01_120039700	PfCD01_120038600	PfSN01_120039200	PfNF166_120040300	PfNF54_120038500	
PfDd2_120038800	PfDd2_120038800	Pf7G8_120039300	PfHB3_120038600	PfIT_120038900	PfKH02_120038900	PfKE01_120038800	Pf7G8-2_000383600	PfGB4_120039200	PfKH01_120040200	PF3D7_1234000	PfGA01_120038500	PfGN01_120039800	PfCD01_120038700	PfSN01_120039300	PfNF166_120040400	PfNF54_120038600	
PfDd2_120038900	PfDd2_120038900	Pf7G8_120039400	PfHB3_120038700	PfIT_120039000	PfKH02_120039000	PfKE01_120038900	Pf7G8-2_000383700	PfGB4_120039300	PfKH01_120040300	PF3D7_1234100	PfGA01_120038600	PfGN01_120039900	PfCD01_120038800	PfSN01_120039400	PfNF166_120040500	PfNF54_120038700	
PfDd2_120039000	PfDd2_120039000	Pf7G8_120039500	PfHB3_120038800	PfIT_120039100	PfKH02_120039100	PfKE01_120039000	-	PfGB4_120039400	PfKH01_120040400	PF3D7_1234200	PfGA01_120038700	PfGN01_120040000	PfCD01_120038900	PfSN01_120039500	PfNF166_120040600	-	
PfDd2_120039100	PfDd2_120039100	Pf7G8_120039600	PfHB3_120038900	PfIT_120039200	PfKH02_120039200	PfKE01_120039100	Pf7G8-2_000383800	PfGB4_120039500	PfKH01_120040500	PF3D7_1234300	PfGA01_120038800	PfGN01_120040100	PfCD01_120039000	PfSN01_120039600	PfNF166_120040700	PfNF54_120038800	
PfDd2_120039200	PfDd2_120039200	Pf7G8_120039700	PfHB3_120039000	PfIT_120039300	PfKH02_120039300	PfKE01_120039200	Pf7G8-2_000383900	PfGB4_120039600	PfKH01_120040600	PF3D7_1234400	PfGA01_120038900	PfGN01_120040200	PfCD01_120039100	PfSN01_120039700	PfNF166_120040800	PfNF54_120038900	
PfDd2_120039300	PfDd2_120039300	Pf7G8_120039800	PfHB3_120039100	PfIT_120039400	PfKH02_120039400	PfKE01_120039300	Pf7G8-2_000384000	PfGB4_120039700	PfKH01_120040700	PF3D7_1234500	PfGA01_120039000	PfGN01_120040300	PfCD01_120039200	PfSN01_120039800	PfNF166_120040900	PfNF54_120039000	
PfDd2_120039400	PfDd2_120039400	Pf7G8_120039900	PfHB3_120039200	PfIT_120039500	PfKH02_120039500	PfKE01_120039400	Pf7G8-2_000384100	PfGB4_120039800	PfKH01_120040800	PF3D7_1234600	PfGA01_120039100	PfGN01_120040400	PfCD01_120039300	PfSN01_120039900	PfNF166_120041000	PfNF54_120039100	
PfDd2_120039500	PfDd2_120039500	Pf7G8_120040000	PfHB3_120039300	PfIT_120039600	PfKH02_120039600	PfKE01_120039500	Pf7G8-2_000384200	PfGB4_120039900	PfKH01_120040900	PF3D7_1234700	PfGA01_120039200	PfGN01_120040500	PfCD01_120039400	PfSN01_120040000	PfNF166_120041100	PfNF54_120039200	
PfDd2_120039600	PfDd2_120039600	Pf7G8_120040100	PfHB3_120039400	PfIT_120039700	PfKH02_120039700	PfKE01_120039600	Pf7G8-2_000384300	PfGB4_120040000	PfKH01_120041000	PF3D7_1234800	PfGA01_120039300	PfGN01_120040600	PfCD01_120039500	PfSN01_120040100	PfNF166_120041200	PfNF54_120039300	
PfDd2_120039700	PfDd2_120039700	Pf7G8_120040200	PfHB3_120039500	PfIT_120039800	PfKH02_120039800	PfKE01_120039700	Pf7G8-2_000384400	PfGB4_120040100	PfKH01_120041100	PF3D7_1234900	PfGA01_120039400	PfGN01_120040700	PfCD01_120039600	PfSN01_120040200	PfNF166_120041300	PfNF54_120039400	
PfDd2_120039800	PfDd2_120039800	Pf7G8_120040300	PfHB3_120039600	PfIT_120039900	PfKH02_120039900	PfKE01_120039800	Pf7G8-2_000384500	PfGB4_120040200	PfKH01_120041200	PF3D7_1235000	PfGA01_120039500	PfGN01_120040800	PfCD01_120039700	PfSN01_120040300	PfNF166_120041400	PfNF54_120039500	
PfDd2_120039900	PfDd2_120039900	Pf7G8_120040400	PfHB3_120039700	PfIT_120040000	PfKH02_120040000	PfKE01_120039900	Pf7G8-2_000384600	PfGB4_120040300	PfKH01_120041300	PF3D7_1235100	PfGA01_120039600	PfGN01_120040900	PfCD01_120039800	PfSN01_120040400	PfNF166_120041500	PfNF54_120039600	
PfDd2_120040000	PfDd2_120040000	Pf7G8_120040500	PfHB3_120039800	PfIT_120040100	PfKH02_120040100	PfKE01_120040000	Pf7G8-2_000384700	PfGB4_120040400	PfKH01_120041400	PF3D7_1235200	PfGA01_120039700	PfGN01_120041000	PfCD01_120039900	PfSN01_120040500	PfNF166_120041600	PfNF54_120039700	
PfDd2_120040100	PfDd2_120040100	Pf7G8_120040600	PfHB3_120039900	PfIT_120040200	PfKH02_120040200	PfKE01_120040100	Pf7G8-2_000384800	PfGB4_120040500	PfKH01_120041500	PF3D7_1235300	PfGA01_120039800	PfGN01_120041100	PfCD01_120040000	PfSN01_120040600	PfNF166_120041700	PfNF54_120039800	
PfDd2_120040200	PfDd2_120040200	Pf7G8_120040700	PfHB3_120040000	PfIT_120040300	PfKH02_120040300	PfKE01_120040200	Pf7G8-2_000384900	PfGB4_120040600	PfKH01_120041600	PF3D7_1235400	PfGA01_120039900	PfGN01_120041200	PfCD01_120040100	PfSN01_120040700	PfNF166_120041800	PfNF54_120039900	
PfDd2_120040300	PfDd2_120040300	Pf7G8_120040800	PfHB3_120040100	PfIT_120040400	PfKH02_120040400	PfKE01_120040300	Pf7G8-2_000385000	PfGB4_120040700	PfKH01_120041700	PF3D7_1235500	PfGA01_120040000	PfGN01_120041300	PfCD01_120040200	PfSN01_120040800	PfNF166_120041900	PfNF54_120040000	
PfDd2_120040400	PfDd2_120040400	Pf7G8_120040900	PfHB3_120040200	PfIT_120040500	PfKH02_120040500	PfKE01_120040400	Pf7G8-2_000385100	PfGB4_120040800	PfKH01_120041800	PF3D7_1235600	PfGA01_120040100	PfGN01_120041400	PfCD01_120040300	PfSN01_120040900	PfNF166_120042000	PfNF54_120040100	
PfDd2_120040500	PfDd2_120040500	Pf7G8_120041000	PfHB3_120040300	PfIT_120040600	PfKH02_120040600	PfKE01_120040500	Pf7G8-2_000385200	PfGB4_120040900	PfKH01_120041900	PF3D7_1235700	PfGA01_120040200	PfGN01_120041500	PfCD01_120040400	PfSN01_120041000	PfNF166_120042100	PfNF54_120040200	
PfDd2_120040600	PfDd2_120040600	Pf7G8_120041100	PfHB3_120040400	PfIT_120040700	PfKH02_120040700	PfKE01_120040600	Pf7G8-2_000385300:pseudogene	PfGB4_120041000	PfKH01_120042000	PF3D7_1235800	PfGA01_120040300	PfGN01_120041600	PfCD01_120040500	PfSN01_120041100	PfNF166_120042200:pseudogene	PfNF54_120040300	
PfDd2_120040700	PfDd2_120040700	Pf7G8_120041200	PfHB3_120040500	PfIT_120040800	PfKH02_120040800	PfKE01_120040700	Pf7G8-2_000385400:pseudogene	PfGB4_120041100	PfKH01_120042100	PF3D7_1235900	PfGA01_120040400	PfGN01_120041700	PfCD01_120040600	PfSN01_120041200	PfNF166_120042300:pseudogene	PfNF54_120040400:pseudogene	
PfDd2_120040800	PfDd2_120040800	Pf7G8_120041300	PfHB3_120040600	PfIT_120040900	PfKH02_120040900	PfKE01_120040800	Pf7G8-2_000385500	PfGB4_120041200	PfKH01_120042200	PF3D7_1236000	PfGA01_120040500	PfGN01_120041800	PfCD01_120040700	PfSN01_120041300	PfNF166_120042400	PfNF54_120040500	
PfDd2_120040900	PfDd2_120040900	Pf7G8_120041400	PfHB3_120040700	PfIT_120041000	PfKH02_120041000	PfKE01_120040900	Pf7G8-2_000385600	PfGB4_120041300	PfKH01_120042300	PF3D7_1236100	PfGA01_120040600	PfGN01_120041900	PfCD01_120040800	PfSN01_120041400	PfNF166_120042500	PfNF54_120040600	
PfDd2_120041000	PfDd2_120041000	Pf7G8_120041500	PfHB3_120040800	PfIT_120041100	PfKH02_120041100	PfKE01_120041000	Pf7G8-2_000385700	PfGB4_120041400	PfKH01_120042400	PF3D7_1236200	PfGA01_120040700	PfGN01_120042000	PfCD01_120040900	PfSN01_120041500	PfNF166_120042600	PfNF54_120040700	
PfDd2_120041100	PfDd2_120041100	Pf7G8_120041600	PfHB3_120040900	PfIT_120041200	PfKH02_120041200	PfKE01_120041100	Pf7G8-2_000385800	PfGB4_120041500	PfKH01_120042500	PF3D7_1236300	PfGA01_120040800	PfGN01_120042100	PfCD01_120041000	PfSN01_120041600	PfNF166_120042700	PfNF54_120040800	
PfDd2_120041200	PfDd2_120041200	Pf7G8_120041700	PfHB3_120041000	PfIT_120041300	PfKH02_120041300	PfKE01_120041200	Pf7G8-2_000385900	PfGB4_120041600	PfKH01_120042600	PF3D7_1236400	PfGA01_120040900	PfGN01_120042200	PfCD01_120041100	PfSN01_120041700	PfNF166_120042800	PfNF54_120040900	
PfDd2_120041300	PfDd2_120041300	Pf7G8_120041900	PfHB3_120041200	PfIT_120041400	PfKH02_120041400	PfKE01_120041300	Pf7G8-2_000386000	PfGB4_120041700	PfKH01_120042700	PF3D7_1236500	PfGA01_120041000	PfGN01_120042300	PfCD01_120041200	PfSN01_120041800	PfNF166_120042900	PfNF54_120041000	
PfDd2_120041400	PfDd2_120041400	Pf7G8_120042000	PfHB3_120041300	PfIT_120041500	PfKH02_120041500	PfKE01_120041400	Pf7G8-2_000386100	PfGB4_120041800	PfKH01_120042800	PF3D7_1236600	PfGA01_120041100	PfGN01_120042400	PfCD01_120041300	PfSN01_120041900	PfNF166_120043000	PfNF54_120041100	
PfDd2_120041500	PfDd2_120041500	Pf7G8_120042100	PfHB3_120041400	PfIT_120041600	PfKH02_120041600	PfKE01_120041500	Pf7G8-2_000386200	PfGB4_120041900	PfKH01_120042900	PF3D7_1236700	PfGA01_120041200	PfGN01_120042500	PfCD01_120041400	PfSN01_120042000	PfNF166_120043100	PfNF54_120041200	
PfDd2_120041600	PfDd2_120041600	Pf7G8_120042200	PfHB3_120041500	PfIT_120041700	PfKH02_120041700	PfKE01_120041600	Pf7G8-2_000386300	PfGB4_120042000	PfKH01_120043000	PF3D7_1236800	PfGA01_120041300	PfGN01_120042600	PfCD01_120041500	PfSN01_120042100	PfNF166_120043200	PfNF54_120041300:pseudogene	
PfDd2_120041700	PfDd2_120041700	Pf7G8_120042300	PfHB3_120041600	PfIT_120041800	PfKH02_120041800	PfKE01_120041700	Pf7G8-2_000386400	PfGB4_120042100	PfKH01_120043100	PF3D7_1236900	PfGA01_120041400	PfGN01_120042700	PfCD01_120041600	PfSN01_120042200	PfNF166_120043300	PfNF54_120041400	
PfDd2_120041800	PfDd2_120041800	Pf7G8_120042400	PfHB3_120041700	PfIT_120041900	PfKH02_120041900	PfKE01_120041800	Pf7G8-2_000386500	PfGB4_120042200	PfKH01_120043200	PF3D7_1237000	PfGA01_120041500	PfGN01_120042800	PfCD01_120041700	PfSN01_120042300	PfNF166_120043400	PfNF54_120041500	
PfDd2_120041900	PfDd2_120041900	Pf7G8_120042500	PfHB3_120041800	PfIT_120042000	PfKH02_120042000	PfKE01_120041900	Pf7G8-2_000386600	PfGB4_120042300	PfKH01_120043300	PF3D7_1237100	PfGA01_120041600	PfGN01_120042900	PfCD01_120041800	PfSN01_120042400	PfNF166_120043500	PfNF54_120041600	
PfDd2_120042000	PfDd2_120042000	Pf7G8_120042600	PfHB3_120041900	PfIT_120042100	PfKH02_120042100	PfKE01_120042000	Pf7G8-2_000386700	PfGB4_120042400	PfKH01_120043400	PF3D7_1237200	PfGA01_120041700	PfGN01_120043000	PfCD01_120041900	PfSN01_120042500	PfNF166_120043600	PfNF54_120041700	
PfDd2_120042100	PfDd2_120042100	Pf7G8_120042700	PfHB3_120042000	PfIT_120042200	PfKH02_120042200	PfKE01_120042100	Pf7G8-2_000386800	PfGB4_120042500	PfKH01_120043500	PF3D7_1237300	PfGA01_120041800	PfGN01_120043100	PfCD01_120042000	PfSN01_120042600	PfNF166_120043700	PfNF54_120041800:pseudogene	
PfDd2_120042200	PfDd2_120042200	Pf7G8_120042800	PfHB3_120042100	PfIT_120042300	PfKH02_120042300	PfKE01_120042200	Pf7G8-2_000386900	PfGB4_120042600	PfKH01_120043600	PF3D7_1237400	PfGA01_120041900	PfGN01_120043200	PfCD01_120042100	PfSN01_120042700	PfNF166_120043800	PfNF54_120041900	
PfDd2_120042300	PfDd2_120042300	Pf7G8_120042900	PfHB3_120042200	PfIT_120042400	PfKH02_120042400	PfKE01_120042300	Pf7G8-2_000387000	PfGB4_120042700	PfKH01_120043700	PF3D7_1237500	PfGA01_120042000	PfGN01_120043300	PfCD01_120042200	PfSN01_120042800	PfNF166_120043900	PfNF54_120042000	
PfDd2_120042400	PfDd2_120042400	Pf7G8_120043000	PfHB3_120042300	PfIT_120042500	PfKH02_120042500	PfKE01_120042400	Pf7G8-2_000387100	PfGB4_120042800	PfKH01_120043800	PF3D7_1237600	PfGA01_120042100	PfGN01_120043400	PfCD01_120042300	PfSN01_120042900	PfNF166_120044000	PfNF54_120042100	
PfDd2_120042500	PfDd2_120042500	Pf7G8_120043100	PfHB3_120042400	PfIT_120042600	PfKH02_120042600	PfKE01_120042500	Pf7G8-2_000387200	PfGB4_120042900	PfKH01_120043900	PF3D7_1237700	PfGA01_120042200	PfGN01_120043500	PfCD01_120042400	PfSN01_120043000	PfNF166_120044100	PfNF54_120042200	
PfDd2_120042600	PfDd2_120042600	Pf7G8_120043200	PfHB3_120042500	PfIT_120042700	PfKH02_120042700	PfKE01_120042600	Pf7G8-2_000387300	PfGB4_120043000	PfKH01_120044000	PF3D7_1237800	PfGA01_120042300	PfGN01_120043600	PfCD01_120042500	PfSN01_120043100	PfNF166_120044200	PfNF54_120042300	
PfDd2_120042700	PfDd2_120042700	Pf7G8_120043300	PfHB3_120042600	PfIT_120042800	PfKH02_120042800	PfKE01_120042700	Pf7G8-2_000387400	PfGB4_120043100	PfKH01_120044100	PF3D7_1237900	PfGA01_120042400	PfGN01_120043700	PfCD01_120042600	PfSN01_120043200	PfNF166_120044300	PfNF54_120042400	
PfDd2_120042800	PfDd2_120042800	Pf7G8_120043400	PfHB3_120042700	PfIT_120042900	PfKH02_120042900	PfKE01_120042800	Pf7G8-2_000387500	PfGB4_120043200	PfKH01_120044200	PF3D7_1238000	PfGA01_120042500	PfGN01_120043800	PfCD01_120042700	PfSN01_120043300	PfNF166_120044400	PfNF54_120042500	
PfDd2_120042900	PfDd2_120042900	Pf7G8_120043500	PfHB3_120042800	PfIT_120043000	PfKH02_120043000	PfKE01_120042900	Pf7G8-2_000387600	PfGB4_120043300	PfKH01_120044300	PF3D7_1238100	PfGA01_120042600	PfGN01_120043900	PfCD01_120042800	PfSN01_120043400	PfNF166_120044500	PfNF54_120042600	
PfDd2_120043000	PfDd2_120043000	Pf7G8_120043600	PfHB3_120042900	PfIT_120043100	PfKH02_120043100	PfKE01_120043000	Pf7G8-2_000387700	PfGB4_120043400	PfKH01_120044400	PF3D7_1238200	PfGA01_120042700	PfGN01_120044000	PfCD01_120042900	PfSN01_120043500	PfNF166_120044600	PfNF54_120042700	
PfDd2_120043100	PfDd2_120043100	Pf7G8_120043700	PfHB3_120043000	PfIT_120043200	PfKH02_120043200	PfKE01_120043100	Pf7G8-2_000387800	PfGB4_120043500	PfKH01_120044500	PF3D7_1238300	PfGA01_120042800	PfGN01_120044100	PfCD01_120043000	PfSN01_120043600	PfNF166_120044700	PfNF54_120042800	
PfDd2_120043200	PfDd2_120043200	Pf7G8_120043800	PfHB3_120043100	PfIT_120043300	PfKH02_120043300	PfKE01_120043200	Pf7G8-2_000387900	PfGB4_120043600	PfKH01_120044600	PF3D7_1238400	PfGA01_120042900	PfGN01_120044200	PfCD01_120043100	PfSN01_120043700	PfNF166_120044800	PfNF54_120042900	
PfDd2_120043300	PfDd2_120043300	Pf7G8_120043900	PfHB3_120043200	PfIT_120043400	PfKH02_120043400	PfKE01_120043300	Pf7G8-2_000388000	PfGB4_120043700	PfKH01_120044700	PF3D7_1238500	PfGA01_120043000	PfGN01_120044300	PfCD01_120043200	PfSN01_120043800	PfNF166_120044900	PfNF54_120043000	
PfDd2_120043400	PfDd2_120043400	Pf7G8_120044000	PfHB3_120043300	PfIT_120043500	PfKH02_120043500	PfKE01_120043400	Pf7G8-2_000388100	PfGB4_120043800	PfKH01_120044800	PF3D7_1238600	PfGA01_120043100	PfGN01_120044400	PfCD01_120043300	PfSN01_120043900	PfNF166_120045000	PfNF54_120043100	
